query_id,alumni_id,nim,prodi,angkatan,platform_target,query_text,query_type,created_at,scheduler_batch_id
Q-0000156,ALM-2018-01-032,201801032,Informatika,2018,Web Umum,"""Naufal Aisyah Firmansyah"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-04-01,BATCH-2018-W51
Q-0000157,ALM-2018-01-032,201801032,Informatika,2018,Web Umum,"""Naufal Aisyah Firmansyah"" ""Informatika"" ""UMM""",identity_major,2025-04-12,BATCH-2018-W51
Q-0000158,ALM-2018-01-032,201801032,Informatika,2018,Google Scholar,"""Naufal Aisyah Firmansyah"" site:scholar.google.com",academic_profile,2024-07-21,BATCH-2018-W51
Q-0000159,ALM-2018-01-032,201801032,Informatika,2018,ORCID,"""Naufal Aisyah Firmansyah"" ORCID",research_profile,2023-08-18,BATCH-2018-W51
Q-0000160,ALM-2018-01-032,201801032,Informatika,2018,LinkedIn,"""Naufal Aisyah Firmansyah"" ""Engineer"" ""Malang""",career_context,2025-02-18,BATCH-2018-W51
Q-0000161,ALM-2018-01-033,201801033,Informatika,2018,Web Umum,"""Rani Hafiz Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-07-08,BATCH-2018-W17
Q-0000162,ALM-2018-01-033,201801033,Informatika,2018,Web Umum,"""Rani Hafiz Putra"" ""Informatika"" ""UMM""",identity_major,2023-03-20,BATCH-2018-W17
Q-0000163,ALM-2018-01-033,201801033,Informatika,2018,Google Scholar,"""Rani Hafiz Putra"" site:scholar.google.com",academic_profile,2023-01-19,BATCH-2018-W17
Q-0000164,ALM-2018-01-033,201801033,Informatika,2018,ORCID,"""Rani Hafiz Putra"" ORCID",research_profile,2025-01-12,BATCH-2018-W17
Q-0000165,ALM-2018-01-033,201801033,Informatika,2018,LinkedIn,"""Rani Hafiz Putra"" ""Consultant"" ""Malang""",career_context,2023-09-01,BATCH-2018-W17
Q-0000166,ALM-2018-01-034,201801034,Informatika,2018,Web Umum,"""Safira Siti Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-08-28,BATCH-2018-W52
Q-0000167,ALM-2018-01-034,201801034,Informatika,2018,Web Umum,"""Safira Siti Ramadhan"" ""Informatika"" ""UMM""",identity_major,2024-02-16,BATCH-2018-W52
Q-0000168,ALM-2018-01-034,201801034,Informatika,2018,Google Scholar,"""Safira Siti Ramadhan"" site:scholar.google.com",academic_profile,2022-06-14,BATCH-2018-W52
Q-0000169,ALM-2018-01-034,201801034,Informatika,2018,ORCID,"""Safira Siti Ramadhan"" ORCID",research_profile,2024-07-26,BATCH-2018-W52
Q-0000170,ALM-2018-01-034,201801034,Informatika,2018,LinkedIn,"""Safira Siti Ramadhan"" ""Analyst"" ""Malang""",career_context,2023-04-15,BATCH-2018-W52
Q-0000171,ALM-2018-01-035,201801035,Informatika,2018,Web Umum,"""Bagas Iqbal Pratama"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2022-09-23,BATCH-2018-W09
Q-0000172,ALM-2018-01-035,201801035,Informatika,2018,Web Umum,"""Bagas Iqbal Pratama"" ""Informatika"" ""UMM""",identity_major,2023-12-06,BATCH-2018-W09
Q-0000173,ALM-2018-01-035,201801035,Informatika,2018,Google Scholar,"""Bagas Iqbal Pratama"" site:scholar.google.com",academic_profile,2023-04-15,BATCH-2018-W09
Q-0000174,ALM-2018-01-035,201801035,Informatika,2018,ORCID,"""Bagas Iqbal Pratama"" ORCID",research_profile,2023-04-12,BATCH-2018-W09
Q-0000175,ALM-2018-01-035,201801035,Informatika,2018,LinkedIn,"""Bagas Iqbal Pratama"" ""Software Engineer"" ""Malang""",career_context,2024-04-10,BATCH-2018-W09
Q-0000176,ALM-2018-01-036,201801036,Informatika,2018,Web Umum,"""Andi Rendra Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-06-27,BATCH-2018-W50
Q-0000177,ALM-2018-01-036,201801036,Informatika,2018,Web Umum,"""Andi Rendra Rahmawati"" ""Informatika"" ""UMM""",identity_major,2022-06-28,BATCH-2018-W50
Q-0000178,ALM-2018-01-036,201801036,Informatika,2018,Google Scholar,"""Andi Rendra Rahmawati"" site:scholar.google.com",academic_profile,2024-08-17,BATCH-2018-W50
Q-0000179,ALM-2018-01-036,201801036,Informatika,2018,ORCID,"""Andi Rendra Rahmawati"" ORCID",research_profile,2023-08-08,BATCH-2018-W50
Q-0000180,ALM-2018-01-036,201801036,Informatika,2018,LinkedIn,"""Andi Rendra Rahmawati"" ""Analyst"" ""Malang""",career_context,2022-03-25,BATCH-2018-W50
Q-0000181,ALM-2018-01-037,201801037,Informatika,2018,Web Umum,"""Wahyu Rizky Sari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-06,BATCH-2018-W26
Q-0000182,ALM-2018-01-037,201801037,Informatika,2018,Web Umum,"""Wahyu Rizky Sari"" ""Informatika"" ""UMM""",identity_major,2024-07-05,BATCH-2018-W26
Q-0000183,ALM-2018-01-037,201801037,Informatika,2018,Google Scholar,"""Wahyu Rizky Sari"" site:scholar.google.com",academic_profile,2022-01-09,BATCH-2018-W26
Q-0000184,ALM-2018-01-037,201801037,Informatika,2018,ORCID,"""Wahyu Rizky Sari"" ORCID",research_profile,2023-11-20,BATCH-2018-W26
Q-0000185,ALM-2018-01-037,201801037,Informatika,2018,LinkedIn,"""Wahyu Rizky Sari"" ""Analyst"" ""Malang""",career_context,2023-12-21,BATCH-2018-W26
Q-0000186,ALM-2018-01-038,201801038,Informatika,2018,Web Umum,"""Naufal Rafi Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-08-18,BATCH-2018-W14
Q-0000187,ALM-2018-01-038,201801038,Informatika,2018,Web Umum,"""Naufal Rafi Wijaya"" ""Informatika"" ""UMM""",identity_major,2025-10-06,BATCH-2018-W14
Q-0000188,ALM-2018-01-038,201801038,Informatika,2018,Google Scholar,"""Naufal Rafi Wijaya"" site:scholar.google.com",academic_profile,2025-09-27,BATCH-2018-W14
Q-0000189,ALM-2018-01-038,201801038,Informatika,2018,ORCID,"""Naufal Rafi Wijaya"" ORCID",research_profile,2023-12-15,BATCH-2018-W14
Q-0000190,ALM-2018-01-038,201801038,Informatika,2018,LinkedIn,"""Naufal Rafi Wijaya"" ""Engineer"" ""Malang""",career_context,2024-07-02,BATCH-2018-W14
Q-0000191,ALM-2018-01-039,201801039,Informatika,2018,Web Umum,"""Safira Ahmad Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-12-25,BATCH-2018-W06
Q-0000192,ALM-2018-01-039,201801039,Informatika,2018,Web Umum,"""Safira Ahmad Ananda"" ""Informatika"" ""UMM""",identity_major,2022-10-10,BATCH-2018-W06
Q-0000193,ALM-2018-01-039,201801039,Informatika,2018,Google Scholar,"""Safira Ahmad Ananda"" site:scholar.google.com",academic_profile,2022-07-08,BATCH-2018-W06
Q-0000194,ALM-2018-01-039,201801039,Informatika,2018,ORCID,"""Safira Ahmad Ananda"" ORCID",research_profile,2024-02-17,BATCH-2018-W06
Q-0000195,ALM-2018-01-039,201801039,Informatika,2018,LinkedIn,"""Safira Ahmad Ananda"" ""Software Engineer"" ""Malang""",career_context,2022-10-20,BATCH-2018-W06
Q-0000196,ALM-2018-01-040,201801040,Informatika,2018,Web Umum,"""Rizka Rizka Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-10-12,BATCH-2018-W27
Q-0000197,ALM-2018-01-040,201801040,Informatika,2018,Web Umum,"""Rizka Rizka Kusuma"" ""Informatika"" ""UMM""",identity_major,2025-08-10,BATCH-2018-W27
Q-0000198,ALM-2018-01-040,201801040,Informatika,2018,Google Scholar,"""Rizka Rizka Kusuma"" site:scholar.google.com",academic_profile,2024-10-05,BATCH-2018-W27
Q-0000199,ALM-2018-01-040,201801040,Informatika,2018,ORCID,"""Rizka Rizka Kusuma"" ORCID",research_profile,2023-10-17,BATCH-2018-W27
Q-0000200,ALM-2018-01-040,201801040,Informatika,2018,LinkedIn,"""Rizka Rizka Kusuma"" ""Analyst"" ""Malang""",career_context,2024-08-22,BATCH-2018-W27
Q-0000201,ALM-2018-01-041,201801041,Informatika,2018,Web Umum,"""Nisa Rizka Maulana"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-06-24,BATCH-2018-W31
Q-0000202,ALM-2018-01-041,201801041,Informatika,2018,Web Umum,"""Nisa Rizka Maulana"" ""Informatika"" ""UMM""",identity_major,2024-05-02,BATCH-2018-W31
Q-0000203,ALM-2018-01-041,201801041,Informatika,2018,Google Scholar,"""Nisa Rizka Maulana"" site:scholar.google.com",academic_profile,2022-10-15,BATCH-2018-W31
Q-0000204,ALM-2018-01-041,201801041,Informatika,2018,ORCID,"""Nisa Rizka Maulana"" ORCID",research_profile,2024-04-16,BATCH-2018-W31
Q-0000205,ALM-2018-01-041,201801041,Informatika,2018,LinkedIn,"""Nisa Rizka Maulana"" ""Consultant"" ""Malang""",career_context,2022-05-26,BATCH-2018-W31
Q-0000206,ALM-2018-01-042,201801042,Informatika,2018,Web Umum,"""Dewi Fitri Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-12-03,BATCH-2018-W08
Q-0000207,ALM-2018-01-042,201801042,Informatika,2018,Web Umum,"""Dewi Fitri Wijaya"" ""Informatika"" ""UMM""",identity_major,2024-09-26,BATCH-2018-W08
Q-0000208,ALM-2018-01-042,201801042,Informatika,2018,Google Scholar,"""Dewi Fitri Wijaya"" site:scholar.google.com",academic_profile,2023-03-09,BATCH-2018-W08
Q-0000209,ALM-2018-01-042,201801042,Informatika,2018,ORCID,"""Dewi Fitri Wijaya"" ORCID",research_profile,2023-10-12,BATCH-2018-W08
Q-0000210,ALM-2018-01-042,201801042,Informatika,2018,LinkedIn,"""Dewi Fitri Wijaya"" ""Engineer"" ""Malang""",career_context,2024-05-25,BATCH-2018-W08
Q-0000211,ALM-2018-01-043,201801043,Informatika,2018,Web Umum,"""Hafiz Wahyu Setiawan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2022-04-05,BATCH-2018-W52
Q-0000212,ALM-2018-01-043,201801043,Informatika,2018,Web Umum,"""Hafiz Wahyu Setiawan"" ""Informatika"" ""UMM""",identity_major,2024-12-13,BATCH-2018-W52
Q-0000213,ALM-2018-01-043,201801043,Informatika,2018,Google Scholar,"""Hafiz Wahyu Setiawan"" site:scholar.google.com",academic_profile,2024-08-22,BATCH-2018-W52
Q-0000214,ALM-2018-01-043,201801043,Informatika,2018,ORCID,"""Hafiz Wahyu Setiawan"" ORCID",research_profile,2023-11-18,BATCH-2018-W52
Q-0000215,ALM-2018-01-043,201801043,Informatika,2018,LinkedIn,"""Hafiz Wahyu Setiawan"" ""Engineer"" ""Malang""",career_context,2023-01-06,BATCH-2018-W52
Q-0000216,ALM-2018-01-044,201801044,Informatika,2018,Web Umum,"""Iqbal Amelia Permata"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-10-06,BATCH-2018-W32
Q-0000217,ALM-2018-01-044,201801044,Informatika,2018,Web Umum,"""Iqbal Amelia Permata"" ""Informatika"" ""UMM""",identity_major,2024-04-05,BATCH-2018-W32
Q-0000218,ALM-2018-01-044,201801044,Informatika,2018,Google Scholar,"""Iqbal Amelia Permata"" site:scholar.google.com",academic_profile,2023-12-11,BATCH-2018-W32
Q-0000219,ALM-2018-01-044,201801044,Informatika,2018,ORCID,"""Iqbal Amelia Permata"" ORCID",research_profile,2023-12-10,BATCH-2018-W32
Q-0000220,ALM-2018-01-044,201801044,Informatika,2018,LinkedIn,"""Iqbal Amelia Permata"" ""Engineer"" ""Malang""",career_context,2022-11-17,BATCH-2018-W32
Q-0000221,ALM-2018-01-045,201801045,Informatika,2018,Web Umum,"""Annisa Rendra Firmansyah"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2022-05-24,BATCH-2018-W02
Q-0000222,ALM-2018-01-045,201801045,Informatika,2018,Web Umum,"""Annisa Rendra Firmansyah"" ""Informatika"" ""UMM""",identity_major,2023-04-02,BATCH-2018-W02
Q-0000223,ALM-2018-01-045,201801045,Informatika,2018,Google Scholar,"""Annisa Rendra Firmansyah"" site:scholar.google.com",academic_profile,2024-07-24,BATCH-2018-W02
Q-0000224,ALM-2018-01-045,201801045,Informatika,2018,ORCID,"""Annisa Rendra Firmansyah"" ORCID",research_profile,2022-11-13,BATCH-2018-W02
Q-0000225,ALM-2018-01-045,201801045,Informatika,2018,LinkedIn,"""Annisa Rendra Firmansyah"" ""Software Engineer"" ""Malang""",career_context,2023-02-08,BATCH-2018-W02
Q-0000226,ALM-2018-01-046,201801046,Informatika,2018,Web Umum,"""Andi Muhammad Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-10-16,BATCH-2018-W47
Q-0000227,ALM-2018-01-046,201801046,Informatika,2018,Web Umum,"""Andi Muhammad Putra"" ""Informatika"" ""UMM""",identity_major,2024-02-12,BATCH-2018-W47
Q-0000228,ALM-2018-01-046,201801046,Informatika,2018,Google Scholar,"""Andi Muhammad Putra"" site:scholar.google.com",academic_profile,2023-06-02,BATCH-2018-W47
Q-0000229,ALM-2018-01-046,201801046,Informatika,2018,ORCID,"""Andi Muhammad Putra"" ORCID",research_profile,2023-04-13,BATCH-2018-W47
Q-0000230,ALM-2018-01-046,201801046,Informatika,2018,LinkedIn,"""Andi Muhammad Putra"" ""Analyst"" ""Malang""",career_context,2025-08-26,BATCH-2018-W47
Q-0000231,ALM-2018-01-047,201801047,Informatika,2018,Web Umum,"""Naufal Bagas Puspitasari"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-07-23,BATCH-2018-W45
Q-0000232,ALM-2018-01-047,201801047,Informatika,2018,Web Umum,"""Naufal Bagas Puspitasari"" ""Informatika"" ""UMM""",identity_major,2022-10-23,BATCH-2018-W45
Q-0000233,ALM-2018-01-047,201801047,Informatika,2018,Google Scholar,"""Naufal Bagas Puspitasari"" site:scholar.google.com",academic_profile,2023-09-13,BATCH-2018-W45
Q-0000234,ALM-2018-01-047,201801047,Informatika,2018,ORCID,"""Naufal Bagas Puspitasari"" ORCID",research_profile,2024-06-25,BATCH-2018-W45
Q-0000235,ALM-2018-01-047,201801047,Informatika,2018,LinkedIn,"""Naufal Bagas Puspitasari"" ""Consultant"" ""Malang""",career_context,2022-01-08,BATCH-2018-W45
Q-0000236,ALM-2018-01-048,201801048,Informatika,2018,Web Umum,"""Zahra Hafiz Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2025-07-07,BATCH-2018-W35
Q-0000237,ALM-2018-01-048,201801048,Informatika,2018,Web Umum,"""Zahra Hafiz Wijaya"" ""Informatika"" ""UMM""",identity_major,2024-08-27,BATCH-2018-W35
Q-0000238,ALM-2018-01-048,201801048,Informatika,2018,Google Scholar,"""Zahra Hafiz Wijaya"" site:scholar.google.com",academic_profile,2025-05-26,BATCH-2018-W35
Q-0000239,ALM-2018-01-048,201801048,Informatika,2018,ORCID,"""Zahra Hafiz Wijaya"" ORCID",research_profile,2023-01-06,BATCH-2018-W35
Q-0000240,ALM-2018-01-048,201801048,Informatika,2018,LinkedIn,"""Zahra Hafiz Wijaya"" ""Software Engineer"" ""Malang""",career_context,2024-09-10,BATCH-2018-W35
Q-0000241,ALM-2018-01-049,201801049,Informatika,2018,Web Umum,"""Andi Safira Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-11-15,BATCH-2018-W30
Q-0000242,ALM-2018-01-049,201801049,Informatika,2018,Web Umum,"""Andi Safira Wijaya"" ""Informatika"" ""UMM""",identity_major,2022-03-19,BATCH-2018-W30
Q-0000243,ALM-2018-01-049,201801049,Informatika,2018,Google Scholar,"""Andi Safira Wijaya"" site:scholar.google.com",academic_profile,2024-07-20,BATCH-2018-W30
Q-0000244,ALM-2018-01-049,201801049,Informatika,2018,ORCID,"""Andi Safira Wijaya"" ORCID",research_profile,2024-09-05,BATCH-2018-W30
Q-0000245,ALM-2018-01-049,201801049,Informatika,2018,LinkedIn,"""Andi Safira Wijaya"" ""Consultant"" ""Malang""",career_context,2022-07-06,BATCH-2018-W30
Q-0000246,ALM-2018-01-050,201801050,Informatika,2018,Web Umum,"""Yusuf Dinda Ananda"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-10-20,BATCH-2018-W39
Q-0000247,ALM-2018-01-050,201801050,Informatika,2018,Web Umum,"""Yusuf Dinda Ananda"" ""Informatika"" ""UMM""",identity_major,2023-12-28,BATCH-2018-W39
Q-0000248,ALM-2018-01-050,201801050,Informatika,2018,Google Scholar,"""Yusuf Dinda Ananda"" site:scholar.google.com",academic_profile,2024-04-16,BATCH-2018-W39
Q-0000249,ALM-2018-01-050,201801050,Informatika,2018,ORCID,"""Yusuf Dinda Ananda"" ORCID",research_profile,2024-05-19,BATCH-2018-W39
Q-0000250,ALM-2018-01-050,201801050,Informatika,2018,LinkedIn,"""Yusuf Dinda Ananda"" ""Consultant"" ""Malang""",career_context,2022-11-12,BATCH-2018-W39
Q-0000251,ALM-2018-01-051,201801051,Informatika,2018,Web Umum,"""Siti Iqbal Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-06-21,BATCH-2018-W15
Q-0000252,ALM-2018-01-051,201801051,Informatika,2018,Web Umum,"""Siti Iqbal Wijaya"" ""Informatika"" ""UMM""",identity_major,2023-04-23,BATCH-2018-W15
Q-0000253,ALM-2018-01-051,201801051,Informatika,2018,Google Scholar,"""Siti Iqbal Wijaya"" site:scholar.google.com",academic_profile,2025-05-02,BATCH-2018-W15
Q-0000254,ALM-2018-01-051,201801051,Informatika,2018,ORCID,"""Siti Iqbal Wijaya"" ORCID",research_profile,2023-06-17,BATCH-2018-W15
Q-0000255,ALM-2018-01-051,201801051,Informatika,2018,LinkedIn,"""Siti Iqbal Wijaya"" ""Consultant"" ""Malang""",career_context,2023-11-14,BATCH-2018-W15
Q-0000256,ALM-2018-01-052,201801052,Informatika,2018,Web Umum,"""Muhammad Syifa Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2022-10-19,BATCH-2018-W22
Q-0000257,ALM-2018-01-052,201801052,Informatika,2018,Web Umum,"""Muhammad Syifa Kusuma"" ""Informatika"" ""UMM""",identity_major,2022-10-15,BATCH-2018-W22
Q-0000258,ALM-2018-01-052,201801052,Informatika,2018,Google Scholar,"""Muhammad Syifa Kusuma"" site:scholar.google.com",academic_profile,2024-06-26,BATCH-2018-W22
Q-0000259,ALM-2018-01-052,201801052,Informatika,2018,ORCID,"""Muhammad Syifa Kusuma"" ORCID",research_profile,2022-12-10,BATCH-2018-W22
Q-0000260,ALM-2018-01-052,201801052,Informatika,2018,LinkedIn,"""Muhammad Syifa Kusuma"" ""Analyst"" ""Malang""",career_context,2023-05-03,BATCH-2018-W22
Q-0000261,ALM-2018-01-053,201801053,Informatika,2018,Web Umum,"""Laila Hafiz Putra"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-10-02,BATCH-2018-W28
Q-0000262,ALM-2018-01-053,201801053,Informatika,2018,Web Umum,"""Laila Hafiz Putra"" ""Informatika"" ""UMM""",identity_major,2023-02-11,BATCH-2018-W28
Q-0000263,ALM-2018-01-053,201801053,Informatika,2018,Google Scholar,"""Laila Hafiz Putra"" site:scholar.google.com",academic_profile,2024-09-10,BATCH-2018-W28
Q-0000264,ALM-2018-01-053,201801053,Informatika,2018,ORCID,"""Laila Hafiz Putra"" ORCID",research_profile,2024-01-10,BATCH-2018-W28
Q-0000265,ALM-2018-01-053,201801053,Informatika,2018,LinkedIn,"""Laila Hafiz Putra"" ""Engineer"" ""Malang""",career_context,2025-05-04,BATCH-2018-W28
Q-0000266,ALM-2018-01-054,201801054,Informatika,2018,Web Umum,"""Safira Zahra Santoso"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2022-10-24,BATCH-2018-W37
Q-0000267,ALM-2018-01-054,201801054,Informatika,2018,Web Umum,"""Safira Zahra Santoso"" ""Informatika"" ""UMM""",identity_major,2023-10-23,BATCH-2018-W37
Q-0000268,ALM-2018-01-054,201801054,Informatika,2018,Google Scholar,"""Safira Zahra Santoso"" site:scholar.google.com",academic_profile,2022-06-06,BATCH-2018-W37
Q-0000269,ALM-2018-01-054,201801054,Informatika,2018,ORCID,"""Safira Zahra Santoso"" ORCID",research_profile,2023-03-20,BATCH-2018-W37
Q-0000270,ALM-2018-01-054,201801054,Informatika,2018,LinkedIn,"""Safira Zahra Santoso"" ""Software Engineer"" ""Malang""",career_context,2024-06-24,BATCH-2018-W37
Q-0000271,ALM-2018-01-055,201801055,Informatika,2018,Web Umum,"""Safira Iqbal Kusuma"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-06-15,BATCH-2018-W16
Q-0000272,ALM-2018-01-055,201801055,Informatika,2018,Web Umum,"""Safira Iqbal Kusuma"" ""Informatika"" ""UMM""",identity_major,2023-12-14,BATCH-2018-W16
Q-0000273,ALM-2018-01-055,201801055,Informatika,2018,Google Scholar,"""Safira Iqbal Kusuma"" site:scholar.google.com",academic_profile,2024-04-06,BATCH-2018-W16
Q-0000274,ALM-2018-01-055,201801055,Informatika,2018,ORCID,"""Safira Iqbal Kusuma"" ORCID",research_profile,2022-02-14,BATCH-2018-W16
Q-0000275,ALM-2018-01-055,201801055,Informatika,2018,LinkedIn,"""Safira Iqbal Kusuma"" ""Analyst"" ""Malang""",career_context,2022-01-01,BATCH-2018-W16
Q-0000276,ALM-2018-01-056,201801056,Informatika,2018,Web Umum,"""Siti Ilham Wijaya"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2023-09-07,BATCH-2018-W46
Q-0000277,ALM-2018-01-056,201801056,Informatika,2018,Web Umum,"""Siti Ilham Wijaya"" ""Informatika"" ""UMM""",identity_major,2022-03-19,BATCH-2018-W46
Q-0000278,ALM-2018-01-056,201801056,Informatika,2018,Google Scholar,"""Siti Ilham Wijaya"" site:scholar.google.com",academic_profile,2024-02-13,BATCH-2018-W46
Q-0000279,ALM-2018-01-056,201801056,Informatika,2018,ORCID,"""Siti Ilham Wijaya"" ORCID",research_profile,2024-08-12,BATCH-2018-W46
Q-0000280,ALM-2018-01-056,201801056,Informatika,2018,LinkedIn,"""Siti Ilham Wijaya"" ""Software Engineer"" ""Malang""",career_context,2022-08-24,BATCH-2018-W46
Q-0000281,ALM-2018-01-057,201801057,Informatika,2018,Web Umum,"""Safira Melati Ramadhan"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-07-12,BATCH-2018-W13
Q-0000282,ALM-2018-01-057,201801057,Informatika,2018,Web Umum,"""Safira Melati Ramadhan"" ""Informatika"" ""UMM""",identity_major,2023-10-26,BATCH-2018-W13
Q-0000283,ALM-2018-01-057,201801057,Informatika,2018,Google Scholar,"""Safira Melati Ramadhan"" site:scholar.google.com",academic_profile,2023-02-25,BATCH-2018-W13
Q-0000284,ALM-2018-01-057,201801057,Informatika,2018,ORCID,"""Safira Melati Ramadhan"" ORCID",research_profile,2023-05-23,BATCH-2018-W13
Q-0000285,ALM-2018-01-057,201801057,Informatika,2018,LinkedIn,"""Safira Melati Ramadhan"" ""Consultant"" ""Malang""",career_context,2024-02-05,BATCH-2018-W13
Q-0000286,ALM-2018-01-058,201801058,Informatika,2018,Web Umum,"""Naufal Reza Rahmawati"" ""Universitas Muhammadiyah Malang""",identity_affiliation,2024-08-23,BATCH-2018-W08
Q-0000287,ALM-2018-01-058,201801058,Informatika,2018,Web Umum,"""Naufal Reza Rahmawati"" ""Informatika"" ""UMM""",identity_major,2024-12-26,BATCH-2018-W08
Q-0000288,ALM-2018-01-058,201801058,Informatika,2018,Google Scholar,"""Naufal Reza Rahmawati"" site:scholar.google.com",academic_profile,2022-04-10,BATCH-2018-W08
