alumni_id,nim,nama_lengkap,nama_variasi,jenis_kelamin,tanggal_lahir,kota_asal,fakultas,prodi,angkatan,tahun_lulus,ipk,predikat,email,no_hp,kata_kunci_afiliasi,kata_kunci_konteks,target_role,instansi_terakhir,lokasi_terakhir,status_pelacakan,confidence_score,sumber_terakhir,tanggal_update
ALM-2018-01-001,201801001,Muhammad Hafiz Kusuma,Muhammad Hafiz Kusuma | M. Hafiz Kusuma | Muhammad H. | Hafiz Kusuma M.,L,2001-07-03,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,muhammad.hafiz.kusuma1@alumni.umm.ac.id,089963334018,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,QA Engineer,PT Telkom Indonesia,Malang,Belum Dilacak,0.0,Belum Ada,2024-10-01
ALM-2018-01-053,201801053,Laila Hafiz Putra,Laila Hafiz Putra | L. Hafiz Putra | Laila H. | Hafiz Putra L.,P,2008-05-12,Pasuruan,Fakultas Teknik,Informatika,2018,2023,3.04,Sangat Memuaskan,laila.hafiz.putra53@alumni.umm.ac.id,083367665472,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Pasuruan,QA Engineer,PT Bank Mandiri,Batu,Belum Dilacak,0.0,Belum Ada,2023-05-25
ALM-2018-01-054,201801054,Safira Zahra Santoso,Safira Zahra Santoso | S. Zahra Santoso | Safira Z. | Zahra Santoso S.,P,2008-03-14,Malang,Fakultas Teknik,Informatika,2018,2022,3.62,Cumlaude,safira.zahra.santoso54@alumni.umm.ac.id,088129391249,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Malang,Backend Developer,PT Pupuk Kaltim,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-09-13
ALM-2018-01-055,201801055,Safira Iqbal Kusuma,Safira Iqbal Kusuma | S. Iqbal Kusuma | Safira I. | Iqbal Kusuma S.,P,2005-05-31,Jember,Fakultas Teknik,Informatika,2018,2022,3.78,Cumlaude,safira.iqbal.kusuma55@alumni.umm.ac.id,082764265618,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,Data Engineer,UMKM Digital Malang,Pasuruan,Teridentifikasi dari sumber publik,0.93,ResearchGate,2024-11-05
ALM-2018-01-056,201801056,Siti Ilham Wijaya,Siti Ilham Wijaya | S. Ilham Wijaya | Siti I. | Ilham Wijaya S.,P,2005-08-14,Kediri,Fakultas Teknik,Informatika,2018,2022,3.8,Cumlaude,siti.ilham.wijaya56@alumni.umm.ac.id,082891100776,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Kediri,AI Engineer,PT Pupuk Kaltim,Malang,Teridentifikasi dari sumber publik,0.85,Belum Ada,2022-02-16
ALM-2018-01-057,201801057,Safira Melati Ramadhan,Safira Melati Ramadhan | S. Melati Ramadhan | Safira M. | Melati Ramadhan S.,P,2006-04-15,Surabaya,Fakultas Teknik,Informatika,2018,2022,3.77,Cumlaude,safira.melati.ramadhan57@alumni.umm.ac.id,088556573246,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Surabaya,AI Engineer,PT Telkom Indonesia,Batu,Belum Dilacak,0.0,Belum Ada,2024-05-08
ALM-2018-01-058,201801058,Naufal Reza Rahmawati,Naufal Reza Rahmawati | N. Reza Rahmawati | Naufal R. | Reza Rahmawati N.,L,2003-12-23,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.83,Cumlaude,naufal.reza.rahmawati58@alumni.umm.ac.id,085492496998,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,Software Engineer,PT BCA,Kediri,Belum Dilacak,0.0,Belum Ada,2022-09-14
ALM-2018-01-059,201801059,Andi Rafi Permata,Andi Rafi Permata | A. Rafi Permata | Andi R. | Rafi Permata A.,L,2005-11-01,Jember,Fakultas Teknik,Informatika,2018,2022,3.35,Sangat Memuaskan,andi.rafi.permata59@alumni.umm.ac.id,083504640817,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,Backend Developer,PT Pupuk Kaltim,Blitar,Belum Dilacak,0.0,Belum Ada,2022-08-10
ALM-2018-01-060,201801060,Rizky Dewi Sari,Rizky Dewi Sari | R. Dewi Sari | Rizky D. | Dewi Sari R.,L,2005-08-03,Blitar,Fakultas Teknik,Informatika,2018,2023,3.58,Cumlaude,rizky.dewi.sari60@alumni.umm.ac.id,082297602688,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Blitar,QA Engineer,PT Pupuk Kaltim,Surabaya,Belum Dilacak,0.0,Belum Ada,2024-10-10
ALM-2018-01-061,201801061,Aulia Intan Santoso,Aulia Intan Santoso | A. Intan Santoso | Aulia I. | Intan Santoso A.,P,1999-02-03,Batu,Fakultas Teknik,Informatika,2018,2022,3.84,Cumlaude,aulia.intan.santoso61@alumni.umm.ac.id,088495457335,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Batu,Data Engineer,PT Bank Mandiri,Batu,Perlu Verifikasi Manual,0.52,Google Scholar,2024-05-22
ALM-2018-01-062,201801062,Fajar Rizky Wibowo,Fajar Rizky Wibowo | F. Rizky Wibowo | Fajar R. | Rizky Wibowo F.,L,2007-11-05,Pasuruan,Fakultas Teknik,Informatika,2018,2022,3.45,Sangat Memuaskan,fajar.rizky.wibowo62@alumni.umm.ac.id,084145461251,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Pasuruan,Software Engineer,PT BCA,Kediri,Teridentifikasi dari sumber publik,0.81,Google Scholar,2024-06-17
ALM-2018-01-063,201801063,Intan Galih Ananda,Intan Galih Ananda | I. Galih Ananda | Intan G. | Galih Ananda I.,P,2008-01-17,Blitar,Fakultas Teknik,Informatika,2018,2022,3.72,Cumlaude,intan.galih.ananda63@alumni.umm.ac.id,081323408297,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Blitar,Backend Developer,Startup Nusantara,Jember,Belum ditemukan di sumber publik,0.37,ORCID,2022-07-01
ALM-2018-01-064,201801064,Fitri Bagas Utami,Fitri Bagas Utami | F. Bagas Utami | Fitri B. | Bagas Utami F.,P,2003-02-18,Blitar,Fakultas Teknik,Informatika,2018,2023,3.74,Cumlaude,fitri.bagas.utami64@alumni.umm.ac.id,089333490239,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Blitar,Software Engineer,Startup Nusantara,Gresik,Belum Dilacak,0.0,Belum Ada,2025-06-20
ALM-2018-01-065,201801065,Rizky Nadya Wibowo,Rizky Nadya Wibowo | R. Nadya Wibowo | Rizky N. | Nadya Wibowo R.,L,2006-04-13,Jember,Fakultas Teknik,Informatika,2018,2022,2.92,Memuaskan,rizky.nadya.wibowo65@alumni.umm.ac.id,085064162365,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,Data Engineer,PT Pupuk Kaltim,Surabaya,Belum Dilacak,0.0,Belum Ada,2022-07-15
ALM-2018-01-066,201801066,Fitri Dinda Firmansyah,Fitri Dinda Firmansyah | F. Dinda Firmansyah | Fitri D. | Dinda Firmansyah F.,P,2007-04-29,Sidoarjo,Fakultas Teknik,Informatika,2018,2023,3.54,Cumlaude,fitri.dinda.firmansyah66@alumni.umm.ac.id,088875651818,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Sidoarjo,AI Engineer,PT Semen Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2023-08-15
ALM-2018-01-067,201801067,Rafi Reza Sari,Rafi Reza Sari | R. Reza Sari | Rafi R. | Reza Sari R.,L,2005-02-08,Kediri,Fakultas Teknik,Informatika,2018,2022,3.23,Sangat Memuaskan,rafi.reza.sari67@alumni.umm.ac.id,082952996248,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Kediri,Backend Developer,Startup Nusantara,Batu,Belum ditemukan di sumber publik,0.12,ORCID,2022-03-26
ALM-2018-01-068,201801068,Rizky Rizka Nugroho,Rizky Rizka Nugroho | R. Rizka Nugroho | Rizky R. | Rizka Nugroho R.,L,2005-07-29,Gresik,Fakultas Teknik,Informatika,2018,2022,3.14,Sangat Memuaskan,rizky.rizka.nugroho68@alumni.umm.ac.id,085307145891,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Gresik,Backend Developer,PT Pertamina,Mojokerto,Belum Dilacak,0.0,Belum Ada,2022-11-28
ALM-2018-01-069,201801069,Dimas Muhammad Sari,Dimas Muhammad Sari | D. Muhammad Sari | Dimas M. | Muhammad Sari D.,L,2007-11-10,Gresik,Fakultas Teknik,Informatika,2018,2022,2.77,Memuaskan,dimas.muhammad.sari69@alumni.umm.ac.id,082139744790,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Gresik,Backend Developer,UMKM Digital Malang,Jember,Belum Dilacak,0.0,Belum Ada,2022-08-15
ALM-2018-01-070,201801070,Laila Fitri Rahmawati,Laila Fitri Rahmawati | L. Fitri Rahmawati | Laila F. | Fitri Rahmawati L.,P,2004-01-26,Mojokerto,Fakultas Teknik,Informatika,2018,2022,3.88,Cumlaude,laila.fitri.rahmawati70@alumni.umm.ac.id,089776185998,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Mojokerto,AI Engineer,PT BCA,Pasuruan,Teridentifikasi dari sumber publik,0.79,ResearchGate,2023-07-22
ALM-2018-01-071,201801071,Farhan Dewi Permata,Farhan Dewi Permata | F. Dewi Permata | Farhan D. | Dewi Permata F.,L,1999-11-27,Kediri,Fakultas Teknik,Informatika,2018,2022,2.83,Memuaskan,farhan.dewi.permata71@alumni.umm.ac.id,086691628146,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Kediri,AI Engineer,PT Unilever Indonesia,Blitar,Belum Dilacak,0.0,Belum Ada,2023-02-26
ALM-2018-01-072,201801072,Hafiz Naufal Putra,Hafiz Naufal Putra | H. Naufal Putra | Hafiz N. | Naufal Putra H.,L,2004-01-24,Gresik,Fakultas Teknik,Informatika,2018,2023,3.16,Sangat Memuaskan,hafiz.naufal.putra72@alumni.umm.ac.id,087242730249,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Gresik,QA Engineer,UMKM Digital Malang,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-05-12
ALM-2018-01-073,201801073,Farhan Dimas Permata,Farhan Dimas Permata | F. Dimas Permata | Farhan D. | Dimas Permata F.,L,2008-04-29,Surabaya,Fakultas Teknik,Informatika,2018,2022,3.27,Sangat Memuaskan,farhan.dimas.permata73@alumni.umm.ac.id,089847550931,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Surabaya,AI Engineer,PT Unilever Indonesia,Kediri,Teridentifikasi dari sumber publik,0.85,Belum Ada,2023-12-02
ALM-2018-01-074,201801074,Melati Rendra Sari,Melati Rendra Sari | M. Rendra Sari | Melati R. | Rendra Sari M.,P,2000-02-29,Batu,Fakultas Teknik,Informatika,2018,2022,2.94,Memuaskan,melati.rendra.sari74@alumni.umm.ac.id,083070987704,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Batu,Software Engineer,PT Astra International,Mojokerto,Belum Dilacak,0.0,Belum Ada,2024-04-26
ALM-2018-01-075,201801075,Fitri Melati Kurniawan,Fitri Melati Kurniawan | F. Melati Kurniawan | Fitri M. | Melati Kurniawan F.,P,2006-07-27,Mojokerto,Fakultas Teknik,Informatika,2018,2022,3.48,Sangat Memuaskan,fitri.melati.kurniawan75@alumni.umm.ac.id,088273403366,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Mojokerto,Software Engineer,PT Pertamina,Blitar,Teridentifikasi dari sumber publik,0.84,ORCID,2023-01-06
ALM-2018-01-076,201801076,Wahyu Intan Permata,Wahyu Intan Permata | W. Intan Permata | Wahyu I. | Intan Permata W.,L,2000-08-04,Malang,Fakultas Teknik,Informatika,2018,2022,3.65,Cumlaude,wahyu.intan.permata76@alumni.umm.ac.id,086218955985,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Malang,QA Engineer,PT Pupuk Kaltim,Kediri,Belum Dilacak,0.0,Belum Ada,2024-06-25
ALM-2018-01-077,201801077,Ahmad Arif Hidayat,Ahmad Arif Hidayat | A. Arif Hidayat | Ahmad A. | Arif Hidayat A.,L,2007-06-18,Batu,Fakultas Teknik,Informatika,2018,2022,3.56,Cumlaude,ahmad.arif.hidayat77@alumni.umm.ac.id,086463640105,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Batu,QA Engineer,PT Pupuk Kaltim,Batu,Belum Dilacak,0.0,Belum Ada,2022-09-04
ALM-2018-01-078,201801078,Nisa Bagas Wibowo,Nisa Bagas Wibowo | N. Bagas Wibowo | Nisa B. | Bagas Wibowo N.,P,2006-08-09,Batu,Fakultas Teknik,Informatika,2018,2023,3.38,Sangat Memuaskan,nisa.bagas.wibowo78@alumni.umm.ac.id,082324651201,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Batu,Backend Developer,PT Semen Indonesia,Batu,Belum Dilacak,0.0,Belum Ada,2024-04-25
ALM-2018-01-079,201801079,Ilham Wahyu Maulana,Ilham Wahyu Maulana | I. Wahyu Maulana | Ilham W. | Wahyu Maulana I.,L,2000-05-06,Malang,Fakultas Teknik,Informatika,2018,2023,3.65,Cumlaude,ilham.wahyu.maulana79@alumni.umm.ac.id,081754603440,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Malang,QA Engineer,PT Unilever Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2024-02-13
ALM-2018-01-080,201801080,Naufal Ahmad Utami,Naufal Ahmad Utami | N. Ahmad Utami | Naufal A. | Ahmad Utami N.,L,1999-11-15,Kediri,Fakultas Teknik,Informatika,2018,2023,3.44,Sangat Memuaskan,naufal.ahmad.utami80@alumni.umm.ac.id,087088949191,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Kediri,Software Engineer,PT Semen Indonesia,Malang,Belum ditemukan di sumber publik,0.16,Website Perusahaan,2024-12-12
ALM-2018-01-081,201801081,Naufal Reza Kusuma,Naufal Reza Kusuma | N. Reza Kusuma | Naufal R. | Reza Kusuma N.,L,2003-11-20,Batu,Fakultas Teknik,Informatika,2018,2023,3.38,Sangat Memuaskan,naufal.reza.kusuma81@alumni.umm.ac.id,082458198451,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Batu,Data Engineer,PT Pertamina,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-09-07
ALM-2018-01-082,201801082,Amelia Arif Kusuma,Amelia Arif Kusuma | A. Arif Kusuma | Amelia A. | Arif Kusuma A.,P,2000-02-26,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,2.99,Memuaskan,amelia.arif.kusuma82@alumni.umm.ac.id,083587283948,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,Software Engineer,PT Pertamina,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-08-22
ALM-2018-01-083,201801083,Safira Arif Utami,Safira Arif Utami | S. Arif Utami | Safira A. | Arif Utami S.,P,1999-10-07,Pasuruan,Fakultas Teknik,Informatika,2018,2023,3.51,Cumlaude,safira.arif.utami83@alumni.umm.ac.id,088715177240,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Pasuruan,AI Engineer,PT Telkom Indonesia,Kediri,Belum Dilacak,0.0,Belum Ada,2024-08-02
ALM-2018-01-084,201801084,Rafi Wahyu Permata,Rafi Wahyu Permata | R. Wahyu Permata | Rafi W. | Wahyu Permata R.,L,2006-03-25,Surabaya,Fakultas Teknik,Informatika,2018,2023,3.31,Sangat Memuaskan,rafi.wahyu.permata84@alumni.umm.ac.id,084847761430,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Surabaya,QA Engineer,PT Gudang Garam,Gresik,Belum Dilacak,0.0,Belum Ada,2025-03-02
ALM-2018-01-085,201801085,Nabila Siti Permata,Nabila Siti Permata | N. Siti Permata | Nabila S. | Siti Permata N.,P,2004-08-28,Sidoarjo,Fakultas Teknik,Informatika,2018,2022,3.05,Sangat Memuaskan,nabila.siti.permata85@alumni.umm.ac.id,085976777081,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Sidoarjo,Data Engineer,PT BCA,Jember,Belum Dilacak,0.0,Belum Ada,2024-10-02
ALM-2018-01-086,201801086,Putri Siti Rahmawati,Putri Siti Rahmawati | P. Siti Rahmawati | Putri S. | Siti Rahmawati P.,P,2005-04-04,Jember,Fakultas Teknik,Informatika,2018,2022,3.05,Sangat Memuaskan,putri.siti.rahmawati86@alumni.umm.ac.id,085940815822,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,Software Engineer,PT Gudang Garam,Sidoarjo,Perlu Verifikasi Manual,0.55,Belum Ada,2024-11-13
ALM-2018-01-087,201801087,Rendra Andi Wibowo,Rendra Andi Wibowo | R. Andi Wibowo | Rendra A. | Andi Wibowo R.,L,2005-04-08,Jember,Fakultas Teknik,Informatika,2018,2022,3.73,Cumlaude,rendra.andi.wibowo87@alumni.umm.ac.id,083260842187,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,QA Engineer,PT Unilever Indonesia,Kediri,Belum Dilacak,0.0,Belum Ada,2022-04-11
ALM-2018-01-088,201801088,Dinda Adit Setiawan,Dinda Adit Setiawan | D. Adit Setiawan | Dinda A. | Adit Setiawan D.,P,2000-09-26,Surabaya,Fakultas Teknik,Informatika,2018,2022,3.76,Cumlaude,dinda.adit.setiawan88@alumni.umm.ac.id,089752058817,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Surabaya,Data Engineer,PT Gudang Garam,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2022-03-27
ALM-2018-01-089,201801089,Adit Rizky Putra,Adit Rizky Putra | A. Rizky Putra | Adit R. | Rizky Putra A.,L,2003-02-01,Gresik,Fakultas Teknik,Informatika,2018,2023,3.48,Sangat Memuaskan,adit.rizky.putra89@alumni.umm.ac.id,088661364201,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Gresik,Backend Developer,PT Unilever Indonesia,Gresik,Belum Dilacak,0.0,Belum Ada,2023-06-22
ALM-2018-01-090,201801090,Annisa Wahyu Ramadhan,Annisa Wahyu Ramadhan | A. Wahyu Ramadhan | Annisa W. | Wahyu Ramadhan A.,P,2004-08-21,Mojokerto,Fakultas Teknik,Informatika,2018,2023,3.91,Cumlaude,annisa.wahyu.ramadhan90@alumni.umm.ac.id,084508521152,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Mojokerto,AI Engineer,PT Pertamina,Blitar,Belum Dilacak,0.0,Belum Ada,2024-09-04
ALM-2018-01-091,201801091,Arif Andi Hidayat,Arif Andi Hidayat | A. Andi Hidayat | Arif A. | Andi Hidayat A.,L,2002-01-22,Pasuruan,Fakultas Teknik,Informatika,2018,2022,3.75,Cumlaude,arif.andi.hidayat91@alumni.umm.ac.id,084910589015,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Pasuruan,QA Engineer,PT Astra International,Malang,Belum Dilacak,0.0,Belum Ada,2024-06-08
ALM-2018-01-092,201801092,Putri Nabila Kusuma,Putri Nabila Kusuma | P. Nabila Kusuma | Putri N. | Nabila Kusuma P.,P,1999-04-26,Kediri,Fakultas Teknik,Informatika,2018,2022,3.76,Cumlaude,putri.nabila.kusuma92@alumni.umm.ac.id,088086527181,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Kediri,Backend Developer,PT Pertamina,Malang,Belum Dilacak,0.0,Belum Ada,2024-03-25
ALM-2018-01-093,201801093,Annisa Melati Pratama,Annisa Melati Pratama | A. Melati Pratama | Annisa M. | Melati Pratama A.,P,1999-11-21,Malang,Fakultas Teknik,Informatika,2018,2022,3.01,Sangat Memuaskan,annisa.melati.pratama93@alumni.umm.ac.id,082817865363,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Malang,Data Engineer,PT Bank Mandiri,Blitar,Belum Dilacak,0.0,Belum Ada,2023-11-26
ALM-2018-01-094,201801094,Putri Bagas Ananda,Putri Bagas Ananda | P. Bagas Ananda | Putri B. | Bagas Ananda P.,P,2005-09-10,Mojokerto,Fakultas Teknik,Informatika,2018,2022,3.51,Cumlaude,putri.bagas.ananda94@alumni.umm.ac.id,083469810046,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Mojokerto,Backend Developer,PT BCA,Jember,Belum Dilacak,0.0,Belum Ada,2022-10-14
ALM-2018-01-095,201801095,Rizky Nisa Sari,Rizky Nisa Sari | R. Nisa Sari | Rizky N. | Nisa Sari R.,L,1999-10-05,Mojokerto,Fakultas Teknik,Informatika,2018,2022,3.22,Sangat Memuaskan,rizky.nisa.sari95@alumni.umm.ac.id,083019214800,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Mojokerto,QA Engineer,PT Astra International,Blitar,Teridentifikasi dari sumber publik,0.84,LinkedIn,2023-04-24
ALM-2018-01-096,201801096,Wahyu Siti Setiawan,Wahyu Siti Setiawan | W. Siti Setiawan | Wahyu S. | Siti Setiawan W.,L,1999-07-01,Kediri,Fakultas Teknik,Informatika,2018,2022,3.73,Cumlaude,wahyu.siti.setiawan96@alumni.umm.ac.id,088281641403,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Kediri,Backend Developer,PT Pertamina,Surabaya,Teridentifikasi dari sumber publik,0.95,LinkedIn,2023-04-02
ALM-2018-01-097,201801097,Ahmad Aulia Wibowo,Ahmad Aulia Wibowo | A. Aulia Wibowo | Ahmad A. | Aulia Wibowo A.,L,2004-10-12,Jember,Fakultas Teknik,Informatika,2018,2023,3.05,Sangat Memuaskan,ahmad.aulia.wibowo97@alumni.umm.ac.id,086115750294,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Jember,Data Engineer,PT Telkom Indonesia,Kediri,Belum Dilacak,0.0,Belum Ada,2024-07-24
ALM-2018-01-098,201801098,Zahra Siti Hidayat,Zahra Siti Hidayat | Z. Siti Hidayat | Zahra S. | Siti Hidayat Z.,P,2004-07-25,Pasuruan,Fakultas Teknik,Informatika,2018,2022,3.86,Cumlaude,zahra.siti.hidayat98@alumni.umm.ac.id,087525240100,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Pasuruan,Software Engineer,UMKM Digital Malang,Jember,Belum Dilacak,0.0,Belum Ada,2022-09-10
ALM-2018-01-099,201801099,Nabila Andi Maulana,Nabila Andi Maulana | N. Andi Maulana | Nabila A. | Andi Maulana N.,P,2006-05-31,Blitar,Fakultas Teknik,Informatika,2018,2022,3.29,Sangat Memuaskan,nabila.andi.maulana99@alumni.umm.ac.id,088377306021,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Blitar,Backend Developer,UMKM Digital Malang,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-06-20
ALM-2018-01-100,201801100,Dewi Fajar Permata,Dewi Fajar Permata | D. Fajar Permata | Dewi F. | Fajar Permata D.,P,2006-07-12,Jember,Fakultas Teknik,Informatika,2018,2022,3.37,Sangat Memuaskan,dewi.fajar.permata100@alumni.umm.ac.id,081133747952,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Jember,AI Engineer,Startup Nusantara,Pasuruan,Belum Dilacak,0.0,Belum Ada,2022-11-12
ALM-2018-01-101,201801101,Zahra Laila Saputra,Zahra Laila Saputra | Z. Laila Saputra | Zahra L. | Laila Saputra Z.,P,2005-10-14,Sidoarjo,Fakultas Teknik,Informatika,2018,2023,3.89,Cumlaude,zahra.laila.saputra101@alumni.umm.ac.id,086892752604,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Sidoarjo,Software Engineer,PT Gudang Garam,Sidoarjo,Belum Dilacak,0.0,Belum Ada,2024-11-09
ALM-2018-01-102,201801102,Fajar Ahmad Hidayat,Fajar Ahmad Hidayat | F. Ahmad Hidayat | Fajar A. | Ahmad Hidayat F.,L,2004-08-06,Mojokerto,Fakultas Teknik,Informatika,2018,2023,3.85,Cumlaude,fajar.ahmad.hidayat102@alumni.umm.ac.id,085800746936,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Mojokerto,Data Engineer,UMKM Digital Malang,Pasuruan,Belum Dilacak,0.0,Belum Ada,2024-12-16
ALM-2018-01-103,201801103,Fajar Ilham Permata,Fajar Ilham Permata | F. Ilham Permata | Fajar I. | Ilham Permata F.,L,2004-01-26,Sidoarjo,Fakultas Teknik,Informatika,2018,2023,3.95,Cumlaude,fajar.ilham.permata103@alumni.umm.ac.id,089532273208,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Sidoarjo,Data Engineer,UMKM Digital Malang,Surabaya,Belum Dilacak,0.0,Belum Ada,2024-03-23
ALM-2018-01-104,201801104,Rafi Zahra Kusuma,Rafi Zahra Kusuma | R. Zahra Kusuma | Rafi Z. | Zahra Kusuma R.,L,2000-05-12,Gresik,Fakultas Teknik,Informatika,2018,2022,3.03,Sangat Memuaskan,rafi.zahra.kusuma104@alumni.umm.ac.id,083121808073,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Gresik,Data Engineer,PT Unilever Indonesia,Batu,Belum Dilacak,0.0,Belum Ada,2022-10-03
ALM-2018-01-105,201801105,Arif Intan Ananda,Arif Intan Ananda | A. Intan Ananda | Arif I. | Intan Ananda A.,L,2004-11-23,Jember,Fakultas Teknik,Informatika,2018,2023,3.74,Cumlaude,arif.intan.ananda105@alumni.umm.ac.id,081316756902,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2023 | Jember,Data Engineer,Startup Nusantara,Surabaya,Belum Dilacak,0.0,Belum Ada,2025-06-05
ALM-2018-01-106,201801106,Dimas Rani Wijaya,Dimas Rani Wijaya | D. Rani Wijaya | Dimas R. | Rani Wijaya D.,L,2008-09-26,Malang,Fakultas Teknik,Informatika,2018,2022,3.37,Sangat Memuaskan,dimas.rani.wijaya106@alumni.umm.ac.id,082306204982,Universitas Muhammadiyah Malang | UMM,Informatika | Angkatan 2018 | Lulus 2022 | Malang,Backend Developer,PT Astra International,Gresik,Belum Dilacak,0.0,Belum Ada,2023-02-09
